,date,location,new_cases,new_deaths,total_cases,total_deaths
2703,2020-03-13,France,595,13,2876,61
2704,2020-03-14,France,785,18,3661,79
2705,2020-03-15,France,838,12,4499,91
2706,2020-03-16,France,924,36,5423,127
2707,2020-03-17,France,1210,21,6633,148
2708,2020-03-18,France,1097,27,7730,175
2709,2020-03-19,France,1404,69,9134,244
2710,2020-03-20,France,1861,128,10995,372
2711,2020-03-21,France,1617,78,12612,450
2712,2020-03-22,France,1847,112,14459,562
2713,2020-03-23,France,1559,112,16018,674
2714,2020-03-24,France,3838,186,19856,860
2715,2020-03-25,France,2446,240,22302,1100
2716,2020-03-26,France,2931,231,25233,1331
2717,2020-03-27,France,3922,365,29155,1696
2718,2020-03-28,France,3809,299,32964,1995
2719,2020-03-29,France,4611,319,37575,2314
2720,2020-03-30,France,2599,292,40174,2606
2721,2020-03-31,France,4376,418,44550,3024
2722,2020-04-01,France,7578,499,52128,3523
2723,2020-04-02,France,4861,509,56989,4032
2724,2020-03-19,French Polynesia,3,0,3,0
2725,2020-03-20,French Polynesia,0,0,3,0
2726,2020-03-21,French Polynesia,12,0,15,0
2727,2020-03-22,French Polynesia,2,0,17,0
2728,2020-03-23,French Polynesia,1,0,18,0
2729,2020-03-24,French Polynesia,5,0,23,0
2730,2020-03-25,French Polynesia,2,0,25,0
2731,2020-03-26,French Polynesia,0,0,25,0
2732,2020-03-27,French Polynesia,5,0,30,0
2733,2020-03-28,French Polynesia,0,0,30,0
2734,2020-03-29,French Polynesia,4,0,34,0
2735,2020-03-30,French Polynesia,1,0,35,0
2736,2020-03-31,French Polynesia,1,0,36,0
2737,2020-04-01,French Polynesia,1,0,37,0
2738,2020-04-02,French Polynesia,0,0,37,0
2739,2020-03-13,Gabon,1,0,1,0
2740,2020-03-15,Gabon,0,0,1,0
2741,2020-03-16,Gabon,0,0,1,0
2742,2020-03-17,Gabon,0,0,1,0
2743,2020-03-18,Gabon,0,0,1,0
2744,2020-03-19,Gabon,2,0,3,0
2745,2020-03-20,Gabon,0,0,3,0
2746,2020-03-21,Gabon,0,1,3,1
2747,2020-03-22,Gabon,0,0,3,1
2748,2020-03-23,Gabon,3,0,6,1
2749,2020-03-24,Gabon,0,0,6,1
2750,2020-03-25,Gabon,0,0,6,1
2751,2020-03-26,Gabon,0,0,6,1
2752,2020-03-27,Gabon,1,0,7,1
2753,2020-03-28,Gabon,0,0,7,1
2754,2020-03-29,Gabon,0,0,7,1
2755,2020-03-30,Gabon,0,0,7,1
2756,2020-03-31,Gabon,0,0,7,1
2757,2020-04-01,Gabon,9,0,16,1
2758,2020-04-02,Gabon,2,0,18,1
2759,2020-03-18,Gambia,1,0,1,0
2760,2020-03-19,Gambia,0,0,1,0
2761,2020-03-20,Gambia,0,0,1,0
2762,2020-03-21,Gambia,0,0,1,0
2763,2020-03-22,Gambia,0,0,1,0
2764,2020-03-23,Gambia,0,0,1,0
2765,2020-03-24,Gambia,1,1,2,1
2766,2020-03-25,Gambia,1,0,3,1
2767,2020-03-26,Gambia,0,0,3,1
2768,2020-03-27,Gambia,0,0,3,1
2769,2020-03-28,Gambia,0,0,3,1
2770,2020-03-29,Gambia,0,0,3,1
2771,2020-03-30,Gambia,0,0,3,1
2772,2020-03-31,Gambia,1,0,4,1
2773,2020-04-01,Gambia,0,0,4,1
2774,2020-04-02,Gambia,0,0,4,1
2775,2019-12-31,Georgia,0,0,0,0
2776,2020-01-01,Georgia,0,0,0,0
2777,2020-01-02,Georgia,0,0,0,0
2778,2020-01-03,Georgia,0,0,0,0
2779,2020-01-04,Georgia,0,0,0,0
2780,2020-01-05,Georgia,0,0,0,0
2781,2020-01-06,Georgia,0,0,0,0
2782,2020-01-07,Georgia,0,0,0,0
2783,2020-01-08,Georgia,0,0,0,0
2784,2020-01-09,Georgia,0,0,0,0
2785,2020-01-10,Georgia,0,0,0,0
2786,2020-01-11,Georgia,0,0,0,0
2787,2020-01-12,Georgia,0,0,0,0
2788,2020-01-13,Georgia,0,0,0,0
2789,2020-01-14,Georgia,0,0,0,0
2790,2020-01-15,Georgia,0,0,0,0
2791,2020-01-16,Georgia,0,0,0,0
2792,2020-01-17,Georgia,0,0,0,0
2793,2020-01-18,Georgia,0,0,0,0
2794,2020-01-19,Georgia,0,0,0,0
2795,2020-01-20,Georgia,0,0,0,0
2796,2020-01-21,Georgia,0,0,0,0
2797,2020-01-22,Georgia,0,0,0,0
2798,2020-01-23,Georgia,0,0,0,0
2799,2020-01-24,Georgia,0,0,0,0
2800,2020-01-25,Georgia,0,0,0,0
2801,2020-01-26,Georgia,0,0,0,0
2802,2020-01-27,Georgia,0,0,0,0
2803,2020-01-28,Georgia,0,0,0,0
2804,2020-01-29,Georgia,0,0,0,0
2805,2020-01-30,Georgia,0,0,0,0
2806,2020-01-31,Georgia,0,0,0,0
2807,2020-02-01,Georgia,0,0,0,0
2808,2020-02-02,Georgia,0,0,0,0
2809,2020-02-03,Georgia,0,0,0,0
2810,2020-02-04,Georgia,0,0,0,0
2811,2020-02-05,Georgia,0,0,0,0
2812,2020-02-06,Georgia,0,0,0,0
2813,2020-02-07,Georgia,0,0,0,0
2814,2020-02-08,Georgia,0,0,0,0
2815,2020-02-09,Georgia,0,0,0,0
2816,2020-02-10,Georgia,0,0,0,0
2817,2020-02-11,Georgia,0,0,0,0
2818,2020-02-12,Georgia,0,0,0,0
2819,2020-02-13,Georgia,0,0,0,0
2820,2020-02-14,Georgia,0,0,0,0
2821,2020-02-15,Georgia,0,0,0,0
2822,2020-02-16,Georgia,0,0,0,0
2823,2020-02-17,Georgia,0,0,0,0
2824,2020-02-18,Georgia,0,0,0,0
2825,2020-02-19,Georgia,0,0,0,0
2826,2020-02-20,Georgia,0,0,0,0
2827,2020-02-21,Georgia,0,0,0,0
2828,2020-02-22,Georgia,0,0,0,0
2829,2020-02-23,Georgia,0,0,0,0
2830,2020-02-24,Georgia,0,0,0,0
2831,2020-02-25,Georgia,0,0,0,0
2832,2020-02-26,Georgia,0,0,0,0
2833,2020-02-27,Georgia,1,0,1,0
2834,2020-02-28,Georgia,0,0,1,0
2835,2020-02-29,Georgia,1,0,2,0
2836,2020-03-01,Georgia,1,0,3,0
2837,2020-03-02,Georgia,0,0,3,0
2838,2020-03-05,Georgia,0,0,3,0
2839,2020-03-06,Georgia,6,0,9,0
2840,2020-03-08,Georgia,3,0,12,0
2841,2020-03-09,Georgia,1,0,13,0
2842,2020-03-10,Georgia,2,0,15,0
2843,2020-03-11,Georgia,8,0,23,0
2844,2020-03-12,Georgia,1,0,24,0
2845,2020-03-13,Georgia,1,0,25,0
2846,2020-03-14,Georgia,5,0,30,0
2847,2020-03-15,Georgia,0,0,30,0
2848,2020-03-16,Georgia,0,0,30,0
2849,2020-03-17,Georgia,3,0,33,0
2850,2020-03-18,Georgia,1,0,34,0
2851,2020-03-19,Georgia,0,0,34,0
2852,2020-03-20,Georgia,6,0,40,0
2853,2020-03-21,Georgia,3,0,43,0
2854,2020-03-22,Georgia,6,0,49,0
2855,2020-03-23,Georgia,5,0,54,0
2856,2020-03-24,Georgia,7,0,61,0
2857,2020-03-25,Georgia,9,0,70,0
2858,2020-03-26,Georgia,3,0,73,0
2859,2020-03-27,Georgia,6,0,79,0
2860,2020-03-28,Georgia,2,0,81,0
2861,2020-03-29,Georgia,4,0,85,0
2862,2020-03-30,Georgia,5,0,90,0
2863,2020-03-31,Georgia,8,0,98,0
2864,2020-04-01,Georgia,12,0,110,0
2865,2020-04-02,Georgia,5,0,115,0
2866,2019-12-31,Germany,0,0,0,0
2867,2020-01-01,Germany,0,0,0,0
2868,2020-01-02,Germany,0,0,0,0
2869,2020-01-03,Germany,0,0,0,0
2870,2020-01-04,Germany,0,0,0,0
2871,2020-01-05,Germany,0,0,0,0
2872,2020-01-06,Germany,0,0,0,0
2873,2020-01-07,Germany,0,0,0,0
2874,2020-01-08,Germany,0,0,0,0
2875,2020-01-09,Germany,0,0,0,0
2876,2020-01-10,Germany,0,0,0,0
2877,2020-01-11,Germany,0,0,0,0
2878,2020-01-12,Germany,0,0,0,0
2879,2020-01-13,Germany,0,0,0,0
2880,2020-01-14,Germany,0,0,0,0
2881,2020-01-15,Germany,0,0,0,0
2882,2020-01-16,Germany,0,0,0,0
2883,2020-01-17,Germany,0,0,0,0
2884,2020-01-18,Germany,0,0,0,0
2885,2020-01-19,Germany,0,0,0,0
2886,2020-01-20,Germany,0,0,0,0
2887,2020-01-21,Germany,0,0,0,0
2888,2020-01-22,Germany,0,0,0,0
2889,2020-01-23,Germany,0,0,0,0
2890,2020-01-24,Germany,0,0,0,0
2891,2020-01-25,Germany,0,0,0,0
2892,2020-01-26,Germany,0,0,0,0
2893,2020-01-27,Germany,0,0,0,0
2894,2020-01-28,Germany,1,0,1,0
2895,2020-01-29,Germany,3,0,4,0
2896,2020-01-30,Germany,0,0,4,0
2897,2020-01-31,Germany,1,0,5,0
2898,2020-02-01,Germany,2,0,7,0
2899,2020-02-02,Germany,1,0,8,0
2900,2020-02-03,Germany,1,0,9,0
2901,2020-02-04,Germany,2,0,11,0
2902,2020-02-05,Germany,0,0,11,0
2903,2020-02-06,Germany,0,0,11,0
2904,2020-02-07,Germany,1,0,12,0
2905,2020-02-08,Germany,1,0,13,0
2906,2020-02-09,Germany,0,0,13,0
2907,2020-02-10,Germany,0,0,13,0
2908,2020-02-11,Germany,0,0,13,0
2909,2020-02-12,Germany,2,0,15,0
2910,2020-02-13,Germany,0,0,15,0
2911,2020-02-14,Germany,0,0,15,0
2912,2020-02-15,Germany,0,0,15,0
2913,2020-02-16,Germany,0,0,15,0
2914,2020-02-17,Germany,0,0,15,0
2915,2020-02-18,Germany,0,0,15,0
2916,2020-02-19,Germany,0,0,15,0
2917,2020-02-20,Germany,0,0,15,0
2918,2020-02-21,Germany,0,0,15,0
2919,2020-02-22,Germany,0,0,15,0
2920,2020-02-23,Germany,0,0,15,0
2921,2020-02-24,Germany,0,0,15,0
2922,2020-02-25,Germany,0,0,15,0
2923,2020-02-26,Germany,2,0,17,0
2924,2020-02-27,Germany,4,0,21,0
2925,2020-02-28,Germany,26,0,47,0
2926,2020-02-29,Germany,10,0,57,0
2927,2020-03-01,Germany,54,0,111,0
2928,2020-03-02,Germany,18,0,129,0
2929,2020-03-03,Germany,28,0,157,0
2930,2020-03-04,Germany,39,0,196,0
2931,2020-03-05,Germany,66,0,262,0
2932,2020-03-06,Germany,138,0,400,0
2933,2020-03-07,Germany,284,0,684,0
2934,2020-03-08,Germany,163,0,847,0
2935,2020-03-09,Germany,55,0,902,0
2936,2020-03-10,Germany,237,2,1139,2
2937,2020-03-11,Germany,157,0,1296,2
2938,2020-03-12,Germany,271,1,1567,3
2939,2020-03-13,Germany,802,2,2369,5
2940,2020-03-14,Germany,693,0,3062,5
2941,2020-03-15,Germany,733,3,3795,8
2942,2020-03-16,Germany,1043,4,4838,12
2943,2020-03-17,Germany,1174,1,6012,13
2944,2020-03-18,Germany,1144,0,7156,13
2945,2020-03-19,Germany,1042,0,8198,13
2946,2020-03-20,Germany,5940,30,14138,43
2947,2020-03-21,Germany,4049,2,18187,45
2948,2020-03-22,Germany,3276,22,21463,67
2949,2020-03-23,Germany,3311,27,24774,94
2950,2020-03-24,Germany,4438,32,29212,126
2951,2020-03-25,Germany,2342,23,31554,149
2952,2020-03-26,Germany,4954,49,36508,198
2953,2020-03-27,Germany,5780,55,42288,253
2954,2020-03-28,Germany,6294,72,48582,325
2955,2020-03-29,Germany,3965,64,52547,389
2956,2020-03-30,Germany,4751,66,57298,455
2957,2020-03-31,Germany,4615,128,61913,583
2958,2020-04-01,Germany,5453,149,67366,732
2959,2020-04-02,Germany,6156,140,73522,872
2960,2020-03-13,Ghana,2,0,2,0
2961,2020-03-15,Ghana,0,0,2,0
2962,2020-03-16,Ghana,0,0,2,0
2963,2020-03-17,Ghana,4,0,6,0
2964,2020-03-18,Ghana,0,0,6,0
2965,2020-03-19,Ghana,1,0,7,0
2966,2020-03-20,Ghana,4,0,11,0
2967,2020-03-21,Ghana,5,0,16,0
2968,2020-03-22,Ghana,5,1,21,1
2969,2020-03-23,Ghana,3,0,24,1
2970,2020-03-24,Ghana,3,1,27,2
2971,2020-03-25,Ghana,26,0,53,2
2972,2020-03-26,Ghana,15,1,68,3
2973,2020-03-27,Ghana,64,0,132,3
2974,2020-03-28,Ghana,5,0,137,3
2975,2020-03-29,Ghana,4,2,141,5
2976,2020-03-30,Ghana,11,0,152,5
2977,2020-03-31,Ghana,0,0,152,5
2978,2020-04-01,Ghana,0,0,152,5
2979,2020-04-02,Ghana,43,0,195,5
2980,2020-03-20,Gibraltar,10,0,10,0
2981,2020-03-21,Gibraltar,0,0,10,0
2982,2020-03-22,Gibraltar,0,0,10,0
2983,2020-03-23,Gibraltar,5,0,15,0
2984,2020-03-24,Gibraltar,0,0,15,0
2985,2020-03-25,Gibraltar,0,0,15,0
2986,2020-03-26,Gibraltar,11,0,26,0
2987,2020-03-27,Gibraltar,9,0,35,0
2988,2020-03-28,Gibraltar,20,0,55,0
2989,2020-03-29,Gibraltar,1,0,56,0
2990,2020-03-30,Gibraltar,9,0,65,0
2991,2020-03-31,Gibraltar,4,0,69,0
2992,2020-04-01,Gibraltar,0,0,69,0
2993,2020-04-02,Gibraltar,0,0,69,0
2994,2019-12-31,Greece,0,0,0,0
2995,2020-01-01,Greece,0,0,0,0
2996,2020-01-02,Greece,0,0,0,0
2997,2020-01-03,Greece,0,0,0,0
2998,2020-01-04,Greece,0,0,0,0
2999,2020-01-05,Greece,0,0,0,0
3000,2020-01-06,Greece,0,0,0,0
3001,2020-01-07,Greece,0,0,0,0
3002,2020-01-08,Greece,0,0,0,0
3003,2020-01-09,Greece,0,0,0,0
3004,2020-01-10,Greece,0,0,0,0
3005,2020-01-11,Greece,0,0,0,0
3006,2020-01-12,Greece,0,0,0,0
3007,2020-01-13,Greece,0,0,0,0
3008,2020-01-14,Greece,0,0,0,0
3009,2020-01-15,Greece,0,0,0,0
3010,2020-01-16,Greece,0,0,0,0
3011,2020-01-17,Greece,0,0,0,0
3012,2020-01-18,Greece,0,0,0,0
3013,2020-01-19,Greece,0,0,0,0
3014,2020-01-20,Greece,0,0,0,0
3015,2020-01-21,Greece,0,0,0,0
3016,2020-01-22,Greece,0,0,0,0
3017,2020-01-23,Greece,0,0,0,0
3018,2020-01-24,Greece,0,0,0,0
3019,2020-01-25,Greece,0,0,0,0
3020,2020-01-26,Greece,0,0,0,0
3021,2020-01-27,Greece,0,0,0,0
3022,2020-01-28,Greece,0,0,0,0
3023,2020-01-29,Greece,0,0,0,0
3024,2020-01-30,Greece,0,0,0,0
3025,2020-01-31,Greece,0,0,0,0
3026,2020-02-01,Greece,0,0,0,0
3027,2020-02-02,Greece,0,0,0,0
3028,2020-02-03,Greece,0,0,0,0
3029,2020-02-04,Greece,0,0,0,0
3030,2020-02-05,Greece,0,0,0,0
3031,2020-02-06,Greece,0,0,0,0
3032,2020-02-07,Greece,0,0,0,0
3033,2020-02-08,Greece,0,0,0,0
3034,2020-02-09,Greece,0,0,0,0
3035,2020-02-10,Greece,0,0,0,0
3036,2020-02-11,Greece,0,0,0,0
3037,2020-02-12,Greece,0,0,0,0
3038,2020-02-13,Greece,0,0,0,0
3039,2020-02-14,Greece,0,0,0,0
3040,2020-02-15,Greece,0,0,0,0
3041,2020-02-16,Greece,0,0,0,0
3042,2020-02-17,Greece,0,0,0,0
3043,2020-02-18,Greece,0,0,0,0
3044,2020-02-19,Greece,0,0,0,0
3045,2020-02-20,Greece,0,0,0,0
3046,2020-02-21,Greece,0,0,0,0
3047,2020-02-22,Greece,0,0,0,0
3048,2020-02-23,Greece,0,0,0,0
3049,2020-02-24,Greece,0,0,0,0
3050,2020-02-25,Greece,0,0,0,0
3051,2020-02-26,Greece,0,0,0,0
3052,2020-02-27,Greece,1,0,1,0
3053,2020-02-28,Greece,2,0,3,0
3054,2020-02-29,Greece,1,0,4,0
3055,2020-03-01,Greece,3,0,7,0
3056,2020-03-02,Greece,0,0,7,0
3057,2020-03-05,Greece,3,0,10,0
3058,2020-03-06,Greece,22,0,32,0
3059,2020-03-07,Greece,13,0,45,0
3060,2020-03-08,Greece,21,0,66,0
3061,2020-03-09,Greece,7,0,73,0
3062,2020-03-10,Greece,11,0,84,0
3063,2020-03-11,Greece,6,0,90,0
3064,2020-03-12,Greece,9,1,99,1
3065,2020-03-13,Greece,34,0,133,1
3066,2020-03-14,Greece,57,0,190,1
3067,2020-03-15,Greece,38,2,228,3
3068,2020-03-16,Greece,103,1,331,4
3069,2020-03-17,Greece,21,0,352,4
3070,2020-03-18,Greece,35,1,387,5
3071,2020-03-19,Greece,31,0,418,5
3072,2020-03-20,Greece,46,0,464,5
3073,2020-03-21,Greece,31,3,495,8
3074,2020-03-22,Greece,35,5,530,13
3075,2020-03-23,Greece,94,2,624,15
3076,2020-03-24,Greece,71,2,695,17
3077,2020-03-25,Greece,48,3,743,20
3078,2020-03-26,Greece,78,2,821,22
3079,2020-03-27,Greece,71,4,892,26
3080,2020-03-28,Greece,74,2,966,28
3081,2020-03-29,Greece,95,4,1061,32
3082,2020-03-30,Greece,95,6,1156,38
3083,2020-03-31,Greece,56,5,1212,43
3084,2020-04-01,Greece,102,6,1314,49
3085,2020-04-02,Greece,61,1,1375,50
3086,2020-03-20,Greenland,2,0,2,0
3087,2020-03-21,Greenland,0,0,2,0
3088,2020-03-22,Greenland,0,0,2,0
3089,2020-03-23,Greenland,0,0,2,0
3090,2020-03-24,Greenland,2,0,4,0
3091,2020-03-25,Greenland,0,0,4,0
3092,2020-03-26,Greenland,1,0,5,0
3093,2020-03-27,Greenland,1,0,6,0
3094,2020-03-28,Greenland,3,0,9,0
3095,2020-03-29,Greenland,1,0,10,0
3096,2020-03-30,Greenland,0,0,10,0
3097,2020-03-31,Greenland,0,0,10,0
3098,2020-04-01,Greenland,0,0,10,0
3099,2020-04-02,Greenland,0,0,10,0
3100,2020-03-23,Grenada,1,0,1,0
3101,2020-03-24,Grenada,0,0,1,0
3102,2020-03-25,Grenada,0,0,1,0
3103,2020-03-26,Grenada,0,0,1,0
3104,2020-03-27,Grenada,6,0,7,0
3105,2020-03-28,Grenada,0,0,7,0
3106,2020-03-29,Grenada,2,0,9,0
3107,2020-03-30,Grenada,0,0,9,0
3108,2020-03-31,Grenada,0,0,9,0
3109,2020-04-01,Grenada,0,0,9,0
3110,2020-04-02,Grenada,1,0,10,0
3111,2020-03-19,Guam,3,0,3,0
3112,2020-03-20,Guam,9,0,12,0
3113,2020-03-21,Guam,2,0,14,0
3114,2020-03-22,Guam,1,1,15,1
3115,2020-03-23,Guam,12,0,27,1
3116,2020-03-24,Guam,2,0,29,1
3117,2020-03-25,Guam,3,0,32,1
3118,2020-03-26,Guam,5,0,37,1
3119,2020-03-27,Guam,12,0,49,1
3120,2020-03-28,Guam,2,0,51,1
3121,2020-03-29,Guam,4,0,55,1
3122,2020-03-30,Guam,1,0,56,1
3123,2020-03-31,Guam,4,0,60,1
3124,2020-04-01,Guam,9,2,69,3
3125,2020-04-02,Guam,8,0,77,3
3126,2020-03-15,Guatemala,1,0,1,0
3127,2020-03-16,Guatemala,0,1,1,1
3128,2020-03-17,Guatemala,5,0,6,1
3129,2020-03-18,Guatemala,0,0,6,1
3130,2020-03-19,Guatemala,2,0,8,1
3131,2020-03-20,Guatemala,1,0,9,1
3132,2020-03-21,Guatemala,4,0,13,1
3133,2020-03-22,Guatemala,4,0,17,1
3134,2020-03-23,Guatemala,2,0,19,1
3135,2020-03-24,Guatemala,1,0,20,1
3136,2020-03-25,Guatemala,1,0,21,1
3137,2020-03-26,Guatemala,3,0,24,1
3138,2020-03-27,Guatemala,1,0,25,1
3139,2020-03-28,Guatemala,7,0,32,1
3140,2020-03-29,Guatemala,2,0,34,1
3141,2020-03-30,Guatemala,2,0,36,1
3142,2020-03-31,Guatemala,0,0,36,1
3143,2020-04-01,Guatemala,2,0,38,1
3144,2020-04-02,Guatemala,8,0,46,1
3145,2020-03-20,Guernsey,1,0,1,0
3146,2020-03-21,Guernsey,0,0,1,0
3147,2020-03-22,Guernsey,0,0,1,0
3148,2020-03-23,Guernsey,16,0,17,0
3149,2020-03-24,Guernsey,3,0,20,0
3150,2020-03-25,Guernsey,3,0,23,0
3151,2020-03-26,Guernsey,7,0,30,0
3152,2020-03-27,Guernsey,4,0,34,0
3153,2020-03-28,Guernsey,2,0,36,0
3154,2020-03-29,Guernsey,3,0,39,0
3155,2020-03-30,Guernsey,6,0,45,0
3156,2020-03-31,Guernsey,0,0,45,0
3157,2020-04-01,Guernsey,15,0,60,0
3158,2020-04-02,Guernsey,18,0,78,0
3159,2020-03-14,Guinea,1,0,1,0
3160,2020-03-15,Guinea,0,0,1,0
3161,2020-03-17,Guinea,0,0,1,0
3162,2020-03-18,Guinea,0,0,1,0
3163,2020-03-19,Guinea,0,0,1,0
3164,2020-03-20,Guinea,0,0,1,0
3165,2020-03-21,Guinea,1,0,2,0
3166,2020-03-22,Guinea,0,0,2,0
3167,2020-03-23,Guinea,0,0,2,0
3168,2020-03-24,Guinea,0,0,2,0
3169,2020-03-25,Guinea,2,0,4,0
3170,2020-03-26,Guinea,0,0,4,0
3171,2020-03-27,Guinea,1,0,5,0
3172,2020-03-28,Guinea,0,0,5,0
3173,2020-03-29,Guinea,3,0,8,0
3174,2020-03-30,Guinea,0,0,8,0
3175,2020-03-31,Guinea,8,0,16,0
3176,2020-04-01,Guinea,0,0,16,0
3177,2020-04-02,Guinea,14,0,30,0
3178,2020-03-27,Guinea-Bissau,2,0,2,0
3179,2020-03-28,Guinea-Bissau,0,0,2,0
3180,2020-03-29,Guinea-Bissau,0,0,2,0
3181,2020-03-30,Guinea-Bissau,0,0,2,0
3182,2020-03-31,Guinea-Bissau,0,0,2,0
3183,2020-04-01,Guinea-Bissau,6,0,8,0
3184,2020-04-02,Guinea-Bissau,1,0,9,0
3185,2020-03-13,Guyana,1,1,1,1
3186,2020-03-16,Guyana,3,0,4,1
3187,2020-03-17,Guyana,0,0,4,1
3188,2020-03-18,Guyana,0,0,4,1
3189,2020-03-19,Guyana,1,0,5,1
3190,2020-03-20,Guyana,0,0,5,1
3191,2020-03-21,Guyana,0,0,5,1
3192,2020-03-22,Guyana,0,0,5,1
3193,2020-03-23,Guyana,0,0,5,1
3194,2020-03-24,Guyana,0,0,5,1
3195,2020-03-25,Guyana,0,0,5,1
3196,2020-03-26,Guyana,0,0,5,1
3197,2020-03-27,Guyana,0,0,5,1
3198,2020-03-28,Guyana,0,0,5,1
3199,2020-03-29,Guyana,3,0,8,1
3200,2020-03-30,Guyana,0,0,8,1
3201,2020-03-31,Guyana,0,0,8,1
3202,2020-04-01,Guyana,4,1,12,2
3203,2020-04-02,Guyana,7,2,19,4
3204,2020-03-20,Haiti,2,0,2,0
3205,2020-03-21,Haiti,0,0,2,0
3206,2020-03-22,Haiti,0,0,2,0
3207,2020-03-23,Haiti,0,0,2,0
3208,2020-03-24,Haiti,3,0,5,0
3209,2020-03-25,Haiti,2,0,7,0
3210,2020-03-26,Haiti,1,0,8,0
3211,2020-03-27,Haiti,0,0,8,0
3212,2020-03-28,Haiti,0,0,8,0
3213,2020-03-29,Haiti,0,0,8,0
3214,2020-03-30,Haiti,7,0,15,0
3215,2020-03-31,Haiti,0,0,15,0
3216,2020-04-01,Haiti,0,0,15,0
3217,2020-04-02,Haiti,1,0,16,0
3218,2020-03-12,Honduras,2,0,2,0
3219,2020-03-14,Honduras,1,0,3,0
3220,2020-03-16,Honduras,3,0,6,0
3221,2020-03-17,Honduras,2,0,8,0
3222,2020-03-18,Honduras,1,0,9,0
3223,2020-03-19,Honduras,3,0,12,0
3224,2020-03-20,Honduras,12,0,24,0
3225,2020-03-21,Honduras,0,0,24,0
3226,2020-03-22,Honduras,2,0,26,0
3227,2020-03-23,Honduras,1,0,27,0
3228,2020-03-24,Honduras,3,0,30,0
3229,2020-03-25,Honduras,6,0,36,0
3230,2020-03-26,Honduras,16,0,52,0
3231,2020-03-27,Honduras,15,1,67,1
3232,2020-03-28,Honduras,28,0,95,1
3233,2020-03-29,Honduras,15,1,110,2
3234,2020-03-30,Honduras,29,1,139,3
3235,2020-03-31,Honduras,2,4,141,7
3236,2020-04-01,Honduras,31,3,172,10
3237,2020-04-02,Honduras,47,4,219,14
3238,2020-03-05,Hungary,2,0,2,0
3239,2020-03-07,Hungary,2,0,4,0
3240,2020-03-08,Hungary,3,0,7,0
3241,2020-03-09,Hungary,1,0,8,0
3242,2020-03-10,Hungary,1,0,9,0
3243,2020-03-11,Hungary,3,0,12,0
3244,2020-03-12,Hungary,1,0,13,0
3245,2020-03-13,Hungary,3,0,16,0
3246,2020-03-14,Hungary,9,0,25,0
3247,2020-03-15,Hungary,6,0,31,0
3248,2020-03-16,Hungary,8,1,39,1
3249,2020-03-17,Hungary,11,0,50,1
3250,2020-03-18,Hungary,0,0,50,1
3251,2020-03-19,Hungary,23,0,73,1
3252,2020-03-20,Hungary,12,0,85,1
3253,2020-03-21,Hungary,18,3,103,4
3254,2020-03-22,Hungary,28,0,131,4
3255,2020-03-23,Hungary,36,3,167,7
3256,2020-03-24,Hungary,20,1,187,8
3257,2020-03-25,Hungary,39,2,226,10
3258,2020-03-26,Hungary,35,0,261,10
3259,2020-03-27,Hungary,39,0,300,10
3260,2020-03-28,Hungary,43,1,343,11
3261,2020-03-29,Hungary,65,2,408,13
3262,2020-03-30,Hungary,39,2,447,15
3263,2020-03-31,Hungary,0,0,447,15
3264,2020-04-01,Hungary,45,1,492,16
3265,2020-04-02,Hungary,33,4,525,20
3266,2019-12-31,Iceland,0,0,0,0
3267,2020-01-01,Iceland,0,0,0,0
3268,2020-01-02,Iceland,0,0,0,0
3269,2020-01-03,Iceland,0,0,0,0
3270,2020-01-04,Iceland,0,0,0,0
3271,2020-01-05,Iceland,0,0,0,0
3272,2020-01-06,Iceland,0,0,0,0
3273,2020-01-07,Iceland,0,0,0,0
3274,2020-01-08,Iceland,0,0,0,0
3275,2020-01-09,Iceland,0,0,0,0
3276,2020-01-10,Iceland,0,0,0,0
3277,2020-01-11,Iceland,0,0,0,0
3278,2020-01-12,Iceland,0,0,0,0
3279,2020-01-13,Iceland,0,0,0,0
3280,2020-01-14,Iceland,0,0,0,0
3281,2020-01-15,Iceland,0,0,0,0
3282,2020-01-16,Iceland,0,0,0,0
3283,2020-01-17,Iceland,0,0,0,0
3284,2020-01-18,Iceland,0,0,0,0
3285,2020-01-19,Iceland,0,0,0,0
3286,2020-01-20,Iceland,0,0,0,0
3287,2020-01-21,Iceland,0,0,0,0
3288,2020-01-22,Iceland,0,0,0,0
3289,2020-01-23,Iceland,0,0,0,0
3290,2020-01-24,Iceland,0,0,0,0
3291,2020-01-25,Iceland,0,0,0,0
3292,2020-01-26,Iceland,0,0,0,0
3293,2020-01-27,Iceland,0,0,0,0
3294,2020-01-28,Iceland,0,0,0,0
3295,2020-01-29,Iceland,0,0,0,0
3296,2020-01-30,Iceland,0,0,0,0
3297,2020-01-31,Iceland,0,0,0,0
3298,2020-02-01,Iceland,0,0,0,0
3299,2020-02-02,Iceland,0,0,0,0
3300,2020-02-03,Iceland,0,0,0,0
3301,2020-02-04,Iceland,0,0,0,0
3302,2020-02-05,Iceland,0,0,0,0
3303,2020-02-06,Iceland,0,0,0,0
3304,2020-02-07,Iceland,0,0,0,0
3305,2020-02-08,Iceland,0,0,0,0
3306,2020-02-09,Iceland,0,0,0,0
3307,2020-02-10,Iceland,0,0,0,0
3308,2020-02-11,Iceland,0,0,0,0
3309,2020-02-12,Iceland,0,0,0,0
3310,2020-02-13,Iceland,0,0,0,0
3311,2020-02-14,Iceland,0,0,0,0
